id,order_id,card_id,store_id,card_title,urls,metadata,created_at,store_code,store_name,status,week_folder
154,370bd038-01c9-432b-aa3c-8d0f34654bb0,357907b5-b4d3-4f5f-ba4b-f1b12401e39e,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30015,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/ee289405-572d-40e9-8e2f-f24ee4d32cdb.pdf""]","{""group_id"":""0801a9a5-789f-4db8-a449-8419df89e735"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30015"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:53:58.037573+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:02.042+00,0520,Save A Lot 30015,Pending,2025-W50
155,d60c1eb9-12bb-4afe-a982-77bf42afe029,4a0cab48-3877-4462-9dba-0c69a0de864a,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30011,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2305ad1d-c6b4-4cbf-8fb1-f6ffda098323.pdf""]","{""group_id"":""2f491c0f-9e5f-416b-b66c-4cc7a662d037"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30011"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:53:56.758051+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:02.474+00,0516,Save A Lot 30011,Pending,2025-W50
156,515e4998-7088-4155-bb3d-a3109ce93b0f,f1e49273-e8b0-47d2-90db-dc5c04449f58,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30009,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/97c1ddb4-7293-4fc4-8b50-10f8f207f472.pdf""]","{""group_id"":""df40f0ae-6ccb-49d9-a1d9-a1ed0fa0dcb4"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30009"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:53:55.505946+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:02.296+00,0514,Save A Lot 30009,Pending,2025-W50
157,b45c9b69-7438-46f5-974d-6d9d02e32770,40da93a6-33b1-4a30-8dd0-cb88cd1d6c0b,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30030,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/cd142292-472c-4c11-b443-676ddce70769.pdf""]","{""group_id"":""a6abc296-4c0c-4a3d-90e2-6bb23d2d20be"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30030"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:01.479081+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:07.106+00,0532,Save A Lot 30030,Pending,2025-W50
158,ee0efed4-3189-4e05-8ff8-7bf585537af3,83b332bb-e35d-4b21-893f-1e69d1532193,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30038,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/0079c4e8-5d1d-4d09-8ee9-1fcc3ebb9a7e.pdf""]","{""group_id"":""e7524dc5-f3e2-4180-ac94-53291e079659"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30038"",""resolution"":""1920x1080"",""triggered_at"":""2025-12-11T02:54:02.790589+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:07.349+00,0540,Save A Lot 30038,Pending,2025-W50
159,263ae809-1351-48e8-bbcb-b39ec70b2c02,99ce34ca-4b28-4d4d-809a-bab17bde8e62,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30042,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/14d0d32b-b17f-43e4-b815-5618b9e9fb58.pdf""]","{""group_id"":""ff0fa177-c0cd-4315-80e6-e0911f492ebf"",""quantity"":""20"",""start_day"":""Wednesday"",""card_title"":""Save A Lot 30042"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:53:59.366648+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:07.86+00,0544,Save A Lot 30042,Pending,2025-W50
160,e2d6f042-e615-44ee-bc97-990be8395768,7ef3aa5c-c0c8-4037-9bb8-4f01be2794fc,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30034,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/47400e76-73ee-47cf-8d81-3ec5dbe2cd8e.pdf""]","{""group_id"":""52c22601-dad3-4f0c-a321-a0b86b6b36e7"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30034"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:04.459134+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:12.339+00,0536,Save A Lot 30034,Pending,2025-W50
161,28b19301-2ebd-41b0-b462-184645ea4ada,24c2c656-ac3e-4f39-afc0-f82a62dd785e,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30035,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2455a222-a672-4d10-8d59-556ab1939f14.pdf""]","{""group_id"":""f5faf9ae-8c7a-4f18-99fb-8c1b5b1ff3d5"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30035"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:06.165727+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:12.447+00,0537,Save A Lot 30035,Pending,2025-W50
162,33e1b87b-65a0-42ee-8e15-44004fc186e7,e5dfc7b4-8fd0-4816-ad90-05b0e81cf005,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30037,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/1fcdd098-de4c-4453-a171-5dcc7ecea31b.pdf""]","{""group_id"":""f9bf9bb8-81d0-4bc3-aee9-378b4d0fe63e"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30037"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:08.835606+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:12.319+00,0539,Save A Lot 30037,Pending,2025-W50
163,de08bd81-b4d7-4f18-9e83-3e226a5037e4,6dcc4fde-c759-4165-94f2-8529c37a0209,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8afe0966-5f4d-4a8d-a048-98fd8eed3501.pdf""]","{""group_id"":""b951dd31-9dbc-43c1-a3bc-70b902a12850"",""quantity"":null,""start_day"":""Thursday"",""card_title"":""Save A Lot"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:13.132049+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:16.848+00,0548,Save A Lot,Pending,2025-W50
164,8288ed5f-a982-492c-b1f6-87996e8cc359,5ef74276-0cce-47dd-b017-ea7c5d97af67,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot 30031,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/f6f45e38-1bd6-4744-b472-15f90665db85.pdf""]","{""group_id"":""5692d70c-d609-4836-9129-0204e952a938"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot 30031"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:10.242601+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:17.46+00,0533,Save A Lot 30031,Pending,2025-W50
165,738674de-60a5-4816-adcd-4aafbe5bc179,d7603b41-a9d0-4fe3-b467-6461edad1335,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (45124) (Lock Haven),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b866264f-6599-4997-a956-1878d9f3abbe.pdf""]","{""group_id"":""c918028b-7e3d-4c90-a566-a82792e3597c"",""quantity"":""20"",""start_day"":""Thursday"",""card_title"":""Save a Lot (45124) (Lock Haven)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:15.717686+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:21.489+00,0564,Save a Lot (45124) (Lock Haven),Pending,2025-W50
166,ff61b556-0feb-4eb6-a11d-fe6dab434231,b1420285-9394-49ec-a6fb-a8c54e45def8,b90e6bc5-8607-40cd-ac87-daf2f8386150,Lingle's Neighborhood Market SAL,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6272d527-1a7c-47ec-818d-b18b7b2028a0.pdf""]","{""group_id"":""45b1e2c5-890e-4de1-b29e-42c7e0a6b53b"",""quantity"":null,""start_day"":""Thursday"",""card_title"":""Lingle's Neighborhood Market SAL"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:16.932029+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:22.041+00,0550,Lingle's Neighborhood Market SAL,Pending,2025-W50
167,794e7502-9993-4c27-9ad4-6ee7e93b5976,559f6e41-6c6b-4e7e-b5f7-fc957ac3dfde,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (45126) (South Williamsport),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e6029bfe-baaf-49f7-b8aa-e4d58ee18435.pdf""]","{""group_id"":""090ad020-c78e-4983-afbe-36b417a57bec"",""quantity"":""20"",""start_day"":""Thursday"",""card_title"":""Save a Lot (45126) (South Williamsport)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:14.507439+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:22.136+00,0565,Save a Lot (45126) (South Williamsport),Pending,2025-W50
168,ece1cb19-9111-41b9-a605-5a028079b104,6ebc9a78-7aff-4a0a-b11a-a690ad49ff65,,Save A Lot (21620),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/bb998ab1-d344-4c1f-8d95-ad57bcdfbe0d.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d551d1fe-9da9-41ce-a4c8-0b3885dd03bf.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/14334746-83c7-4f5b-a925-fb601a69a85f.pdf""]","{""group_id"":""b39b3c4a-6e5a-4c89-b5ae-1b79dbe8685d"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21620)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:22.323287+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:30.58+00,0577,Save A Lot (21620),Pending,2025-W50
169,f2859f45-7ff3-4f15-815e-01f1d257fc68,658457d7-91cc-481c-b6a9-e860723fd0ae,,Save A Lot (21618),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2fa2b5ad-7a26-41a8-90e4-c64ee8761afd.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6597a694-7229-4634-9ffd-bfce989e063e.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8ffe2e8c-aa86-4a01-8c33-22e7e41a6064.pdf""]","{""group_id"":""86420028-f6eb-4b08-aedd-b08b294ad2b2"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21618)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:20.775656+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:30.571+00,0576,Save A Lot (21618),Pending,2025-W50
170,3a6e8ad2-b035-4281-88d9-deccdff54eec,da7cca71-b5f8-4c85-b070-c7dbb76a3992,,Save A Lot (21626),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/07b20ca0-2b0b-4b8a-848b-a60162c4dcb1.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b15da003-e216-424d-9dea-11534e735885.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2bfb374f-1444-443f-98df-449a7dbd0776.pdf""]","{""group_id"":""b47852e7-9a75-40ab-90fe-e6d48b64c1fa"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21626)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:28.518547+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:36.314+00,0582,Save A Lot (21626),Pending,2025-W50
171,e58f3368-89f0-49a6-9a78-2a29d1dfc6d3,9f808801-1048-4cdc-9ea6-eb48f6663ef1,,Save A Lot (21624),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/f428027b-6dfb-4466-8060-5b926ab0d750.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d63dd52e-c1e0-43ee-9b95-c60ab3e152a7.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8081bada-affc-4ad4-986c-bf5f8289ec7a.pdf""]","{""group_id"":""ef7bc537-c009-4ef8-95bc-fa313dcf00a9"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21624)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:26.054655+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:36.74+00,0580,Save A Lot (21624),Pending,2025-W50
172,f3ed975e-6533-46b0-91e8-16baa95d2aa6,75941f8f-2aca-4ffd-b507-0745f8b2fb84,,Save A Lot (21622),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/bb96bdbb-3490-47e1-a6a5-57c316f7ad12.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/47408648-d821-4b43-b11a-5b487a5d25a8.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/fb801d73-8040-4611-a33c-0fb9e29c1efb.pdf""]","{""group_id"":""a7a11f8a-403d-4ae8-9e1e-f6c5aaff0710"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21622)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:23.629847+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:37.072+00,0578,Save A Lot (21622),Pending,2025-W50
173,fef27633-6657-4567-ba9e-4c728d7384c7,f33faeda-0997-4235-af1b-c28d32ae10ae,,Save A Lot (21625),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/feb983e6-7f95-46c9-bd6b-6392476a5b23.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/49524dbc-97dc-49d9-8086-c96bd942f274.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6057675a-cbb9-44eb-a4d5-f0294068e9ee.pdf""]","{""group_id"":""2d6949f0-7247-4339-90b3-8cc1046a63c8"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21625)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:27.292235+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:38.057+00,0581,Save A Lot (21625),Pending,2025-W50
174,ab3ce492-021c-45ee-9449-0924d6b2cf83,890a15f6-9394-4b96-a537-8902cd25a105,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (21768),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/c0f5ac32-4b48-41fd-8982-34c02c1616df.pdf""]","{""group_id"":""ce20ce6b-2f3f-4844-8850-d21ed0904d53"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save a Lot (21768)"",""resolution"":null,""triggered_at"":""2025-12-11T02:54:32.808009+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:38.357+00,0560,Save a Lot (21768),Pending,2025-W50
175,11953788-94c7-40ca-aea0-02e09010a097,942fb492-36d9-46ec-8d16-41656d449bf3,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (21771),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/a0d8354c-db12-4e42-8e04-8cb0112bedeb.pdf""]","{""group_id"":""0a57d706-4d6c-4fa3-acf3-57bff3064244"",""quantity"":""12"",""start_day"":""Wednesday"",""card_title"":""Save a Lot (21771)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:34.31348+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:38.478+00,0563,Save a Lot (21771),Pending,2025-W50
176,0d5bc0f1-f21d-4876-b151-8c53079ce47b,fee62ba4-4635-451a-914f-8b740b7f14c1,,Save A Lot (21623),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/1cf8eca9-cd0f-4b94-afea-6ec487c60032.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d2ae2040-6597-4770-93c9-cb89bd990a9e.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7258a76d-b958-4554-8b47-52a087b9cf5f.pdf""]","{""group_id"":""560aa1f9-4cda-482b-b605-ee8e9434a170"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21623)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:24.872862+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:39.252+00,0579,Save A Lot (21623),Pending,2025-W50
177,36fb7f3c-b9ce-46ad-a3e8-56b7ad48b94e,74e0e13f-0157-483f-8ab4-16ba9bc612de,,Save A Lot (21669),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b859c26c-6828-40e5-a21b-3ddd653d212d.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b05b1a24-d877-4d6c-9d68-4566f97b1cde.png"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/c491c355-f2db-407c-aff4-d4fe22ec4800.pdf""]","{""group_id"":""999789b9-6231-46c0-a12c-947ec5a5e295"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21669)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:29.723101+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:42.902+00,0583,Save A Lot (21669),Pending,2025-W50
178,6323055a-61d4-4275-b00a-f8be99697a6b,bbc53b26-0f82-483b-9499-072d0f10b88e,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot (24733),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/bf245eb6-bac5-49b3-a5cd-245703367d88.pdf""]","{""group_id"":""ff1c2a48-d206-403f-96df-0c14b6d3be17"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot (24733)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:39.006263+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:44.084+00,0556,Save A Lot (24733),Pending,2025-W50
179,57ac3532-4eac-4c14-943c-2c8d42490276,aa16a713-9c08-4a6b-87c9-a38e506ebbfa,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (21770),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/42f07669-d0a9-4873-ae13-cfe945242c56.pdf""]","{""group_id"":""383cd43d-4230-4124-b2ea-df2d45c04174"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save a Lot (21770)"",""resolution"":null,""triggered_at"":""2025-12-11T02:54:35.800592+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:44.766+00,0562,Save a Lot (21770),Pending,2025-W50
180,a73fea95-641b-4be8-8e07-1dd69668c1f8,6853d096-572b-4f28-85d6-c23c2abbb853,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot (24793),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/4300948e-a2de-43e6-944b-2afc8f417cc9.pdf""]","{""group_id"":""42e5f636-a85d-426a-b95f-3d5e24c75812"",""quantity"":""24"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (24793)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:40.217987+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:44.695+00,0558,Save A Lot (24793),Pending,2025-W50
181,4925f1fd-68d5-4787-9be3-e4ad605cb1c6,98b00525-8a6a-4d7e-ae40-1aaa183723db,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save a Lot (21769),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/9c3b5ac2-03d2-47fe-9e01-b44d92ba6714.pdf""]","{""group_id"":""8bfe6560-c56c-4454-a32c-a2f8596a5429"",""quantity"":""12"",""start_day"":""Wednesday"",""card_title"":""Save a Lot (21769)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:37.157203+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:44.977+00,0561,Save a Lot (21769),Pending,2025-W50
182,d5991506-08bb-4672-b222-4cd77858a5b4,045b89d0-1da5-4321-ad88-f80f05c837aa,,Save A Lot (24940),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/929bed34-4e59-4910-b914-fe3acd5556c3.pdf""]","{""group_id"":""40f31b9b-250e-4acd-a2a6-d41fe60b4f05"",""quantity"":""20"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (24940)"",""resolution"":""1600x1200 1200x1600"",""triggered_at"":""2025-12-11T02:54:46.377846+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:49.677+00,0282,Save A Lot (24940),Pending,2025-W50
183,df562990-1c85-441d-90fe-4632f9fe43e3,35f42c75-3e79-42db-8940-85aed9bc1666,,Save A Lot (21329),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8ce22120-5d24-4f01-b8bf-10d20a689b83.pdf""]","{""group_id"":""6de70986-cf37-4795-ab7c-38b07a5a238a"",""quantity"":""20"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (21329)"",""resolution"":""1200x1600"",""triggered_at"":""2025-12-11T02:54:49.652082+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:55.252+00,0283,Save A Lot (21329),Pending,2025-W50
184,907ce19d-0e56-442d-828a-958f6cc02cf3,d5a71602-b456-4f9b-83d7-6ce054a70e50,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot (61221),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/5d241158-30e2-497d-8e72-66548abd1da2.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/9673a380-0846-4e05-9e60-60728883ec48.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/173dfc1b-12d7-4e58-a2e2-dddcf09aa39e.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b8c4328e-3377-4e90-b074-bdadc55a683d.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8cac271e-5ef0-46a2-b097-025bb31d7dd2.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/72f55eb1-8267-493f-81b6-6f78b240e583.jpeg""]","{""group_id"":""02eab028-33aa-4456-b543-e748dc824e3a"",""quantity"":""20"",""start_day"":""Wednesday"",""card_title"":""Save A Lot (61221)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:43.163338+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:59.415+00,0335,Save A Lot (61221),Pending,2025-W50
185,6c5b64af-c5fd-480b-92fe-297c650a52b8,5bc1a327-d4fb-476e-a5c5-0a239e823690,b90e6bc5-8607-40cd-ac87-daf2f8386150,Save A Lot,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/4b5ae819-fc71-48a8-b9d3-d5ad8b9d1e7b.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b5ec0958-7eda-454b-a9e1-bbb142671cb8.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/1e691b05-1ce3-4a98-a710-eea2de79f36b.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b5f07dfd-5f14-4733-9218-b5d3ca71d405.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6b87c5b2-d0ba-4b28-8547-c51eb5ca25b4.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/25e39bf9-b2de-42e0-83f8-bb4ef49067d2.jpeg""]","{""group_id"":""7350cd9f-ac67-40e5-b4e2-3561ba82be3e"",""quantity"":null,""start_day"":""Wednesday"",""card_title"":""Save A Lot"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T02:54:44.381385+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 02:54:59.749+00,0337,Save A Lot,Pending,2025-W50
186,cb80ad1f-c70e-4af3-8138-25f9dca6db02,fe787a74-6d91-4f06-b793-7e8a3e62769e,,Cherry Valley Marketplace,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d2d64411-c8fe-4405-a26f-a1517b2a174c.pdf""]","{""group_id"":""a59dca0e-c0c2-43f9-8c43-5c513c5d7641"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Cherry Valley Marketplace"",""resolution"":""1200x1600"",""triggered_at"":""2025-12-11T13:34:40.498667+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 13:34:44.981+00,0045,Cherry Valley Marketplace,Pending,2025-W50
187,749056b9-6212-4f31-8bea-fc4a63c95007,c8da6c97-b6ab-4314-9d51-0ed2617f26d2,,Village Meat & Market,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/586f84d1-f48f-4094-ba24-519a008d9785.pdf""]","{""group_id"":""e012e1d3-4a14-4b82-a6b8-36b387ccb124"",""quantity"":""24"",""start_day"":""Thursday"",""card_title"":""Village Meat & Market"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-11T13:47:57.432403+00:00"",""trigger_operation"":""UPDATE""}",2025-12-11 13:48:00.935+00,0584,Village Meat & Market,Pending,2025-W50
